,subject,predicate,object
47169,ERCC5,inhibits,KLC1
47170,CBLC,inhibits,FLT1
47185,NFYA,inhibits,PDGFRB
47186,PTP4A1,inhibits,TP53
47187,SOCS2,inhibits,CSF3R
47189,STX1A,inhibits,CACNA1E
47190,SFRP4,inhibits,FZD7
47215,ZNF197,inhibits,HIF1A
47220,MTOR,inhibits,EIF4E
47229,HSPE1,inhibits,CD247
47234,GSK3B,inhibits,CDK4
47236,TUBB4A,inhibits,KCNJ3
47237,TUBB3,inhibits,KCNJ3
47242,MAP3K7,inhibits,IL2
47246,PPP2R1A,inhibits,ARRB1
47249,PPP1CA,inhibits,MYL12B
47252,STAT1,inhibits,GATA3
47253,TLE5,inhibits,PPARD
47270,CDKN2A,inhibits,SHH
47271,CDKN2A,inhibits,SHH
47273,CHN1,inhibits,HRAS
47282,ZMYM4,inhibits,HNRNPD
47290,GNAI3,inhibits,BLK
47300,CAT,inhibits,MAPK3
47308,PTEN,inhibits,ITGB1
47310,SNCA,inhibits,UBQLN1
47311,UBQLN1,inhibits,SNCA
47312,VCAM1,inhibits,IL6
47314,COL1A1,inhibits,CASP3
47317,MAX,inhibits,CDKN1B
47321,BCL2,inhibits,SMPD1
47326,FBXO31,inhibits,NFKBIA
47332,S100B,inhibits,FADD
47334,TGFB2,inhibits,IL3
47340,SNCA,inhibits,SEM1
47341,SEM1,inhibits,SNCA
47357,PROC,inhibits,ADM
47373,LEF1,inhibits,CDH1
47389,PF4,inhibits,IFNG
47397,HOXB9,inhibits,BMI1
47402,PI4KA,inhibits,MYT1
47404,JAK1,inhibits,FOXO1
47406,NR3C1,inhibits,BGLAP
47413,PSMA4,inhibits,SNCA
47414,SNCA,inhibits,PSMA4
47416,YWHAQ,inhibits,SSH1
47421,TGFBR1,inhibits,SMAD9
47426,PRKCA,inhibits,KITLG
47429,MAX,inhibits,CLU
47431,MAPK3,inhibits,FGF10
47435,RHOA,inhibits,GRB2
47436,LAMTOR5,inhibits,CASP9
47439,CBL,inhibits,ITGA11
47441,PRKACB,inhibits,GLI1
47447,GRK7,inhibits,OPN1MW
47451,MTOR,inhibits,IRS4
47453,RAPGEF1,inhibits,RHOA
47454,WWP1,inhibits,IGF1R
47467,BRAF,inhibits,PRKAB1
47470,GNAI1,inhibits,ADCY8
47471,NKD2,inhibits,DVL3
47472,PRKAR2A,inhibits,MLXIPL
47475,RAB5A,inhibits,AP1S2
47479,CMTM3,inhibits,AR
47482,CBLC,inhibits,IL15RA
47486,MYCN,inhibits,NTRK1
47497,MTA1,inhibits,MMP9
47500,PTPN2,inhibits,HGF
47506,YWHAZ,inhibits,TIMELESS
47514,DIABLO,inhibits,ALPI
47531,JUN,inhibits,TP53
47536,CBLC,inhibits,IFNLR1
47538,PDGFB,inhibits,KRAS
47546,PPP1R3B,inhibits,CALM3
47560,PPP1R3A,inhibits,CALML3
47562,SRC,inhibits,FGF4
47574,TPP2,inhibits,CCK
47583,PTPN6,inhibits,IL12RB1
47587,EPHB1,inhibits,HRAS
47591,CDK5R1,inhibits,CDH1
47592,PPARA,inhibits,APOA1
47593,PTPN2,inhibits,CSF1
47596,APEX1,inhibits,PTH
47604,CYLD,inhibits,TRAF1
47607,PPP2R5D,inhibits,AKT1
47617,CBL,inhibits,ITGA8
47621,FBXO6,inhibits,GLI2
47627,GNAI3,inhibits,SRMS
47638,RHOA,inhibits,SOS1
47651,SRC,inhibits,FGF17
47663,DUSP16,inhibits,MAPK13
47665,PAK3,inhibits,MYLK2
47672,WT1,inhibits,IRF8
47684,MBP,inhibits,SUCLA2
47688,POU4F1,inhibits,PMAIP1
47693,SOCS1,inhibits,IL11RA
47698,POLR2J,inhibits,SMAD3
47705,PPP1CC,inhibits,CALML3
47708,STAT5A,inhibits,BCL6
47710,CREB3L2,inhibits,EP300
47716,SERPINF1,inhibits,CRP
47717,SFRP2,inhibits,FZD10
47718,UBE2V1,inhibits,TAB1
47723,MAX,inhibits,CDKN1A
47733,CFTR,inhibits,ASIC3
47734,FN1,inhibits,DPF2
47735,RPA2,inhibits,BLM
47736,DUSP1,inhibits,HSP90AA1
47740,TGFB1,inhibits,IL10
47742,MTOR,inhibits,PTPA
47757,NOTCH1,inhibits,APC
47767,PPP1CA,inhibits,MYL9
47773,ITGAV,inhibits,CDKN1B
47782,YWHAZ,inhibits,CEP164
47783,NCOA1,inhibits,TFF1
47784,PRKACG,inhibits,MLC1
47788,FN1,inhibits,MAPK14
47790,SOCS1,inhibits,IFNAR2
47791,SMURF1,inhibits,KIT
47795,SOCS4,inhibits,CSF2RB
47797,JAK3,inhibits,IL2RA
47802,DEFB104A,inhibits,HIVEP3
47803,DEFB4B,inhibits,HIVEP3
47806,CD4,inhibits,CSK
47812,LGALS1,inhibits,RET
47813,PPARG,inhibits,HSD11B1
47816,CCNE2,inhibits,CDC23
47822,PTGS2,inhibits,MAPK1
47826,RBBP4,inhibits,CCNE1
47830,IBTK,inhibits,BCR
47834,SOCS2,inhibits,IFNGR2
47838,CBL,inhibits,MPL
47839,WWP1,inhibits,ERBB3
47845,PRKACG,inhibits,NOS1
47854,HSPA8,inhibits,SMAD4
47857,TP53,inhibits,MYB
47860,PPP2R2B,inhibits,MAP2K1
47866,LTK,inhibits,FN1
47869,SP1,inhibits,TNF
47874,E2F7,inhibits,CDC6
47876,TIMP1,inhibits,ADAM10
47882,RRAGA,inhibits,DEPTOR
47897,SOCS4,inhibits,IL7R
47902,PIF1,inhibits,DKC1
47906,CSNK1G2,inhibits,GLI1
47912,CBLC,inhibits,CNTFR
47918,IFNG,inhibits,IL7
47921,PPP1R12A,inhibits,MYL12A
47934,PPP2CA,inhibits,F11R
47937,STAT3,inhibits,PPARGC1A
47942,RIPK1,inhibits,PARP1
47946,PRKD2,inhibits,IL2
47947,PPP1R3B,inhibits,PHKA2
47951,SMAD2,inhibits,INHBE
47953,TNFSF4,inhibits,TSLP
47964,GNAZ,inhibits,PTK2
47968,ARHGAP5,inhibits,RHOD
47971,ADCYAP1,inhibits,HMGB1
47985,CBLB,inhibits,CRLF2
47992,PTPN11,inhibits,FYB1
47993,NEB,inhibits,DNAH8
47995,HDAC4,inhibits,SMAD3
47996,FGF23,inhibits,PTH
48006,CAPN2,inhibits,ACTN1
48013,CER1,inhibits,WNT11
48020,CBLC,inhibits,FGFR2
48025,INPP5J,inhibits,GHR
48028,TP53,inhibits,PRL
48032,CRP,inhibits,CXCL8
48034,CAPN2,inhibits,MSN
48036,HDAC1,inhibits,SERPINB5
48037,SFRP1,inhibits,AR
48043,ITGA4,inhibits,ARF6
48052,PPP2R5D,inhibits,AXIN1
48053,KRT19,inhibits,CASP9
48054,YES1,inhibits,EPHA1
48055,ITGB1,inhibits,CASP7
48056,GRB2,inhibits,A2M
48058,CMTM3,inhibits,KLK3
48059,SMAD6,inhibits,BMP1
48065,PRKAG2,inhibits,MLXIPL
48066,CD40LG,inhibits,CD83
48068,TFDP2,inhibits,MCL1
48070,CDK6,inhibits,E2F3
48071,TLR9,inhibits,TLR7
48079,TRIM28,inhibits,CCND3
48086,FBXL5,inhibits,NFKBIA
48094,MAX,inhibits,S100A7
48098,ADCYAP1,inhibits,NPPA
48102,UBE2N,inhibits,MRE11
48104,GADD45A,inhibits,CCNB1
48107,PIK3R1,inhibits,SMPD1
48128,RELA,inhibits,CSF2
48136,MAPK3,inhibits,ROCK1
48142,PPP1CC,inhibits,CALML5
48146,CBLB,inhibits,IFNGR1
48147,HSPA1A,inhibits,MAPK9
48148,DUSP3,inhibits,MAPK13
48155,MYC,inhibits,SFXN3
48156,PPP1CA,inhibits,SMAD1
48161,ZBTB17,inhibits,LGALS1
48162,IL10,inhibits,NOS2
48169,SREBF2,inhibits,LRP1
48171,SOCS1,inhibits,IL10RA
48177,SFRP2,inhibits,FZD6
48178,PTEN,inhibits,AKT2
48181,BTRC,inhibits,FBXO43
48182,JUNB,inhibits,MMP9
48187,SFRP4,inhibits,FZD2
48190,SLA,inhibits,LCK
48194,PPP2R1A,inhibits,RPS6KB1
48203,PIF1,inhibits,TERT
48211,PATZ1,inhibits,KLK3
48213,SENP8,inhibits,MDM2
48214,DUSP7,inhibits,MAPK11
48222,SIRT1,inhibits,H3-3A
48230,SOCS5,inhibits,IL2RG
48240,ZNF148,inhibits,ITGAM
48241,HMOX1,inhibits,AVP
48245,GAB2,inhibits,SMPD1
48257,MED15,inhibits,TGFB1
48261,EPX,inhibits,MUC6
48262,CTBP2,inhibits,TCF7
48263,NOG,inhibits,GATA4
48265,ACVRL1,inhibits,SMAD9
48266,GNAI3,inhibits,CD3G
48276,HSP90AA1,inhibits,UBE2A
48285,PDGFB,inhibits,PAG1
48290,RNF41,inhibits,IGF1R
48298,ESR1,inhibits,CCNG2
48304,A2M,inhibits,PROS1
48305,PTPN1,inhibits,HGF
48307,CDC14A,inhibits,CDC26
48319,ELK1,inhibits,ACTA2
48321,FOXO3,inhibits,CDKN1A
48322,DEK,inhibits,RELA
48344,IGHE,inhibits,FOS
48351,ADAP1,inhibits,ARF6
48352,SOCS3,inhibits,TPO
48354,AMH,inhibits,CYP19A1
48355,HDAC2,inhibits,CDKN1A
48356,AZIN1,inhibits,ODC1
48359,SENP2,inhibits,DVL3
48360,E2F2,inhibits,SERPINE1
48363,CCL11,inhibits,CXCL8
48370,ASAP1,inhibits,HRAS
48375,MAPK3,inhibits,YWHAZ
48380,RXRB,inhibits,RPS6KB1
48382,PTPN6,inhibits,IL22RA2
48384,SOCS1,inhibits,IL2RA
48385,CCK,inhibits,CNR1
48389,STAT5A,inhibits,NFKBIA
48396,NLK,inhibits,CTBP1
48399,HSPB1,inhibits,NFKB1
48400,TFDP1,inhibits,PLAU
48403,ARRB1,inhibits,AGA
48414,RRAGD,inhibits,AKT1S1
48417,PRKCD,inhibits,NFKBIA
48423,GNAO1,inhibits,ADCY4
48429,RBBP7,inhibits,TERT
48430,GNAI2,inhibits,CD4
48434,ZEB2,inhibits,CDH1
48443,NCSTN,inhibits,CTNNB1
48444,ELANE,inhibits,ABCC1
48448,CBLC,inhibits,IL6ST
48449,PSMD10,inhibits,SNCA
48450,SNCA,inhibits,PSMD10
48453,CBLB,inhibits,NTRK1
48457,JAK2,inhibits,EOMES
48463,STAT5B,inhibits,NOS2
48468,TP63,inhibits,CDKN1A
48476,BUB3,inhibits,CDC26
48477,CBLB,inhibits,LEPR
48481,GNAI3,inhibits,HLA-DRA
48482,PEBP1,inhibits,IKBKG
48483,TMEM8B,inhibits,JUN
48488,POLR2B,inhibits,SMAD4
48490,MDM2,inhibits,FGFR3
48494,UBE4A,inhibits,TP53
48510,MYC,inhibits,TMEFF2
48512,STAT5A,inhibits,EHHADH
48513,NOTCH1,inhibits,RBM39
48514,RABGEF1,inhibits,HRAS
48519,PTPN1,inhibits,CTNND1
48532,PPARA,inhibits,RPS6KB1
48534,FGF2,inhibits,TPM1
48539,FOS,inhibits,TP53
48566,CBLC,inhibits,IFNAR2
48569,NFATC3,inhibits,IL2
48581,NOD2,inhibits,IL10
48583,SOCS2,inhibits,IL11RA
48595,CREBBP,inhibits,CSF2
48601,MAPK1,inhibits,YWHAE
48607,EP300,inhibits,FOXO4
48610,NR2F2,inhibits,TERT
48612,SOCS4,inhibits,IL3RA
48616,MAPK1,inhibits,FGFR3
48617,PRKAR1B,inhibits,MAPK1
48628,SOCS7,inhibits,IL13RA2
48629,TP63,inhibits,AEN
48635,SOCS1,inhibits,IFNG
48636,CDKN1C,inhibits,CCND3
48645,SMURF1,inhibits,KDR
48653,ESRRG,inhibits,BMP2
48659,PPP3CB,inhibits,IFNG
48661,IL2,inhibits,IL7
48666,HDAC2,inhibits,MDM2
48669,VIP,inhibits,JAK1
48677,PIK3CG,inhibits,PIK3IP1
48697,CBLC,inhibits,IFNGR2
48698,RAC1,inhibits,BCL6
48700,CAPN2,inhibits,PRKD1
48704,ITGA1,inhibits,CASP3
48712,ZBTB17,inhibits,TNF
48716,HSPA1B,inhibits,MAPK9
48717,ZNF318,inhibits,KLK3
48720,MAPK1,inhibits,FGF12
48727,CMTM2,inhibits,KLK3
48728,GNAZ,inhibits,CD247
48729,CBLC,inhibits,CSF2RB
48730,YWHAZ,inhibits,CLSPN
48732,STAT1,inhibits,MMP9
48736,PPP1CB,inhibits,PHKB
48740,PRKAR2A,inhibits,PTK2
48753,NR3C1,inhibits,IL13
48754,MAX,inhibits,WNT5A
48759,BUB3,inhibits,ANAPC11
48764,SOCS7,inhibits,IFNAR2
48768,RRAGD,inhibits,MTOR
48778,PPP2R2B,inhibits,YWHAZ
48785,SOD2,inhibits,ERBB2
48788,CD14,inhibits,ICAM3
48792,MDM2,inhibits,EGFR
48796,HCK,inhibits,EPHA3
48805,ELK1,inhibits,PSEN1
48814,FGF2,inhibits,MAPK14
48816,SOCS1,inhibits,IL20RB
48826,DUSP4,inhibits,MAPK11
48829,BCL6,inhibits,IL4
48837,CDC42,inhibits,CDH1
48853,NEDD4,inhibits,PDGFRA
48857,MDM2,inhibits,RET
48858,PPP1CB,inhibits,MYL12B
48859,POU2F1,inhibits,HLA-DRA
48870,GNAI3,inhibits,ADCY4
48877,CDC42,inhibits,EGFR
48884,CAPN1,inhibits,PRKCE
48890,SOCS4,inhibits,MPL
48892,ENTPD1,inhibits,P2RX7
48893,NOG,inhibits,ATF2
48907,BLVRB,inhibits,GH1
48912,CBL,inhibits,IL21R
48918,TXN,inhibits,GPR37
48920,DUSP3,inhibits,MAPK10
48921,BMP7,inhibits,CDK2
48932,PSMD10,inhibits,TP53
48933,AKT1,inhibits,SOD3
48936,BRI3,inhibits,ITM2B
48944,NCOR2,inhibits,MEF2C
48945,SAP18,inhibits,SMAD4
48947,STAT5A,inhibits,NR1H3
48949,ICAM1,inhibits,IFNG
48950,TGIF1,inhibits,KLK3
48951,RALBP1,inhibits,RAC2
48965,HEY1,inhibits,KDR
48971,CD59,inhibits,C8G
48972,SOCS3,inhibits,IL23R
48973,IL1RN,inhibits,IRAK2
48981,SFRP5,inhibits,WNT5B
48984,PSENEN,inhibits,CTNNB1
48987,CDC20,inhibits,CCNB2
48989,AVP,inhibits,PLAU
48999,ESRRA,inhibits,MEF2D
49006,ATF4,inhibits,PTH
49008,BATF3,inhibits,IL2
49010,PRKAR1A,inhibits,MLC1
49015,PRKAR1B,inhibits,NOS1
49021,RGS1,inhibits,HCK
49022,IFNG,inhibits,EPO
49038,TFF2,inhibits,APAF1
49043,RECK,inhibits,TIMP2
49045,NEDD4,inhibits,KDR
49058,JUN,inhibits,CDKN1B
49065,PPP2R2B,inhibits,YWHAG
49068,RUNX3,inhibits,CD36
49082,MAPK1,inhibits,YWHAB
49087,NGF,inhibits,RHOA
49089,PPP2R1B,inhibits,JAM2
49098,CAMK2B,inhibits,FBXO43
49099,DUSP4,inhibits,MAPK13
49111,APP,inhibits,VEGFA
49112,SERPINA1,inhibits,PLG
49113,SOCS4,inhibits,IL6R
49123,EFNA1,inhibits,ARF6
49124,PPP3CA,inhibits,FOS
49132,IFNG,inhibits,DKC1
49135,APH1B,inhibits,TRAF6
49149,RPS6KA1,inhibits,TSC1
49155,TGM1,inhibits,BDNF
49162,SOCS3,inhibits,STAT1
49166,MAPK3,inhibits,FGF8
49174,TRAF6,inhibits,FGFR4
49181,SOCS2,inhibits,IL4R
49189,LTF,inhibits,CSH1
49192,FGF2,inhibits,MBP
49200,SNAP25,inhibits,CACNA1B
49207,MAPK1,inhibits,FGF1
49210,PPP3CA,inhibits,IFNG
49217,DUSP6,inhibits,MAPK11
49229,DUSP5,inhibits,MAPK9
49233,PPARG,inhibits,NOS2
49237,PDE6H,inhibits,CNGA3
49242,HMGA2,inhibits,SCNN1A
49246,MIR22HG,inhibits,ESR1
49247,GNAI1,inhibits,HLA-DRA
49265,SKIL,inhibits,SMAD7
49269,PHGDH,inhibits,F12
49273,SPEN,inhibits,SRA1
49285,SLC9A3R1,inhibits,PIK3CA
49312,PRDM1,inhibits,ESR1
49313,HLA-DQA1,inhibits,ITGB3
49327,MAPK3,inhibits,CXCL8
49329,APH1A,inhibits,CTNNB1
49333,SIN3A,inhibits,SMAD4
49335,CYP2D6,inhibits,CYP2C9
49336,TG,inhibits,ACHE
49337,ACHE,inhibits,TG
49344,PITX2,inhibits,GNAQ
49348,PRKAB2,inhibits,ACACB
49354,MAPK1,inhibits,FGF17
49366,AKT1S1,inhibits,IRS1
49370,GNAI3,inhibits,HLA-DRB1
49372,ITGA1,inhibits,CASP7
49379,SOCS4,inhibits,IL15RA
49380,CDKN2A,inhibits,PIK3R1
49381,CDKN2A,inhibits,PIK3R1
49384,SLA,inhibits,YES1
49392,CAPN2,inhibits,CTTN
49403,CTNNB1,inhibits,S100A7
49415,PRKACB,inhibits,NOS1
49416,ATF3,inhibits,MMP2
49424,IL4,inhibits,NOS2
49430,TGFB1,inhibits,IL13
49432,RASSF1,inhibits,YAP1
49446,PPARG,inhibits,PTGS2
49448,SENP2,inhibits,DVL2
49452,RXRA,inhibits,HSD11B1
49454,GSK3B,inhibits,NFAT5
49465,CCNE2,inhibits,ANAPC11
49469,GNAI3,inhibits,LCK
49482,JUN,inhibits,IVL
49494,ZBTB17,inhibits,DDIT3
49495,ZBTB17,inhibits,DDIT3
49501,PRKAR1B,inhibits,MLXIPL
49502,NKD1,inhibits,FZD1
49511,STX1A,inhibits,CACNB4
49521,GNAI1,inhibits,SRMS
49526,SMAD7,inhibits,RB1
49529,TFDP1,inhibits,TBP
49539,KLF2,inhibits,SLC52A2
49542,SOCS3,inhibits,IL22RA2
49549,BCL6,inhibits,IGHE
49550,PDCD1,inhibits,PIK3CG
49559,CD8A,inhibits,PAG1
49562,BIRC5,inhibits,APAF1
49565,VIPR2,inhibits,LBP
49573,RXRA,inhibits,KLK3
49574,COPS3,inhibits,NFKB1
49580,PAQR5,inhibits,HRAS
49586,CBL,inhibits,IL10RB
49608,NPPA,inhibits,MARCKS
49610,KCNIP3,inhibits,HRK
49619,ENO1,inhibits,MYC
49622,CDC42,inhibits,PTPRU
49629,SAP30,inhibits,GLI1
49642,PTEN,inhibits,PIK3R1
49647,RGS1,inhibits,LCK
49651,TREX1,inhibits,TP53
49658,ARHGAP4,inhibits,HRAS
49671,HDAC6,inhibits,SMAD4
49672,CAPN2,inhibits,PRKCE
49674,CBLB,inhibits,FGFR3
49679,PEBP1,inhibits,MAP2K3
49685,FGF2,inhibits,TNFRSF11B
49688,CDKN1B,inhibits,HSP90AA1
49699,RHOA,inhibits,SHC1
49701,BABAM2,inhibits,TNF
49711,BTG1,inhibits,CHAF1B
49715,MTOR,inhibits,PPP2R5D
49725,TOPORS,inhibits,NKX3-1
49734,TFDP2,inhibits,CDKN2A
49735,TFDP2,inhibits,CDKN2A
49741,PTX3,inhibits,MLANA
49749,CD36,inhibits,IVL
49751,TP53,inhibits,EIF4E
49757,PIK3C3,inhibits,MTOR
49761,BRMS1,inhibits,ECM1
49772,PPP1R3A,inhibits,PHKB
49773,PLCG1,inhibits,DPM3
49775,GNAI2,inhibits,ADCY3
49782,GNAO1,inhibits,BCAR1
49789,CDK2,inhibits,ANAPC2
49790,YWHAZ,inhibits,ATRIP
49794,MAPK8,inhibits,INS
49800,SOCS4,inhibits,IL23R
49804,TP53,inhibits,AREG
49806,PRKAR2B,inhibits,MLXIPL
49807,TLR2,inhibits,TLR4
49815,EGF,inhibits,PTPN1
49816,PTPN1,inhibits,EGF
49821,YY1,inhibits,TGFB1
49836,TBX2,inhibits,CDKN1A
49842,IRF8,inhibits,BCR
49843,KLF4,inhibits,ODC1
49846,ROCK2,inhibits,RBM39
49850,RBBP7,inhibits,SMAD4
49853,TNF,inhibits,SOD1
49857,PDE6H,inhibits,CNGB3
49858,GNAO1,inhibits,CD3E
49870,RNF41,inhibits,FLT1
49874,HNRNPA1,inhibits,KLK3
49875,CBL,inhibits,ITGA2
49882,SOCS4,inhibits,IL22RA1
49890,ANAPC4,inhibits,CCNB2
49892,ERCC3,inhibits,KLC1
49893,IL13,inhibits,VEGFA
49895,STXBP4,inhibits,TP63
49896,ESR2,inhibits,CCND1
49908,PTGER2,inhibits,CXCL8
49909,SNCA,inhibits,RAD23B
49910,RAD23B,inhibits,SNCA
49915,UBE2N,inhibits,IRAK1
49939,S100A9,inhibits,MMP1
49940,RPS6KA3,inhibits,PKMYT1
49941,TRIP6,inhibits,MMP1
49942,SOCS5,inhibits,IL20RB
49947,MYC,inhibits,CSDE1
49953,HDAC2,inhibits,DKK1
49954,IL12B,inhibits,STAT4
49956,PPP2R5D,inhibits,MAPT
49982,YES1,inhibits,RHOA
49985,SPHK1,inhibits,F2R
49992,TNIP1,inhibits,TNF
50004,DACH1,inhibits,TGFB1
50011,RPS6KA1,inhibits,PKMYT1
50015,NEDD4,inhibits,FGFR4
50018,PRKCE,inhibits,GLMN
50020,RELA,inhibits,MT-CO2
50023,FBXO6,inhibits,NFKBIA
50024,CDC26,inhibits,CCNB2
50029,DOK2,inhibits,KRAS
50032,PTPN5,inhibits,MAPK12
50046,AKT1,inhibits,APAF1
50057,TGFB1,inhibits,CDK2
50068,SMAD1,inhibits,BMP7
50074,CD55,inhibits,C3
50079,MAPK1,inhibits,YWHAG
50085,PTGS2,inhibits,HPGD
50099,TLE1,inhibits,MYC
50103,CBL,inhibits,HGF
50111,SOCS2,inhibits,CSF2RA
50112,WWP1,inhibits,FGFR4
50118,SNAI2,inhibits,CDH1
50123,HSD11B1,inhibits,VCAM1
50124,IGF2BP3,inhibits,IGF2
50130,SFRP2,inhibits,WNT5B
50139,MYC,inhibits,PIAS3
50146,GLI3,inhibits,PTHLH
50149,TGFB1,inhibits,LPL
50159,SOCS7,inhibits,IFNGR1
50161,PIK3CA,inhibits,MAPK11
50171,SRC,inhibits,FGF14
50181,CBLB,inhibits,IL2RG
50188,TRAF6,inhibits,PDGFRA
50191,GLIS2,inhibits,TCF7
50196,EFNB1,inhibits,NRAS
50198,YWHAZ,inhibits,RFC5
50201,CBL,inhibits,LIFR
50212,ARFIP2,inhibits,PLD2
50221,IKBKB,inhibits,IRS4
50227,GNGT1,inhibits,HRAS
50228,IGFBP5,inhibits,IGFBP4
50236,ESR2,inhibits,SERPINE1
50240,CASP3,inhibits,NDUFS1
50242,GUCA2A,inhibits,OLFM4
50246,HDAC2,inhibits,SMAD4
50251,PRKCA,inhibits,GLMN
50252,IL6,inhibits,FOXO1
50267,PRKACG,inhibits,LAMA1
50273,RHOA,inhibits,IL2RG
50275,FOXO4,inhibits,CDKN1A
50277,SOCS5,inhibits,IL10RB
50280,DUSP6,inhibits,MAPK13
50284,DUSP8,inhibits,MAPK10
50285,IL10,inhibits,F3
50288,HOXA10,inhibits,INHBA
50298,ABL1,inhibits,CXCL12
50299,HDAC11,inhibits,SMAD3
50303,CDC14A,inhibits,ANAPC13
50304,SNCA,inhibits,PLD2
50307,ZBTB16,inhibits,MAPK1
50314,FBXW11,inhibits,GLI1
50315,RNF41,inhibits,CSF1R
50318,PIAS1,inhibits,STAT4
50319,IL6,inhibits,PIAS1
50326,JUN,inhibits,HSD17B4
50327,GNAI1,inhibits,CD3D
50332,TPI1,inhibits,PMCH
50334,ZSCAN1,inhibits,CSF3
50335,PDCD4,inhibits,JUN
50340,CYFIP1,inhibits,WASF1
50353,PRDM1,inhibits,IFNG
50360,TDP2,inhibits,RELA
50386,RPTOR,inhibits,EIF4E
50411,MAPK1,inhibits,FGF4
50414,PRKCE,inhibits,KIT
50417,PTPN11,inhibits,A2M
50419,PTPN12,inhibits,VAV3
50445,CDC14A,inhibits,ANAPC1
50451,ADIPOQ,inhibits,SERPINE1
50457,PPP1CC,inhibits,PHKG1
50471,BLK,inhibits,EFNA1
50489,MBL2,inhibits,CD209
50505,SUCLA2,inhibits,CDH2
50506,IL2RB,inhibits,IKZF3
50511,IFNA1,inhibits,IL4I1
50512,IFNG,inhibits,HSP90AA1
50517,NR3C1,inhibits,ADIPOQ
50520,SOCS5,inhibits,IL12RB1
50524,PRDM1,inhibits,IFNA1
50540,RASAL1,inhibits,HRAS
50543,GTPBP1,inhibits,IL10
50554,CSNK1G1,inhibits,WNT3A
50566,CIITA,inhibits,FASLG
50568,RBX1,inhibits,FBXO5
50575,PA2G4,inhibits,FOXA1
50585,CAPN1,inhibits,RDX
50593,HINFP,inhibits,RB1
50606,STX1A,inhibits,CACNG8
50620,ARAP3,inhibits,ARF6
50622,BCL6,inhibits,FCER2
50630,MAX,inhibits,LGALS1
50633,SOCS4,inhibits,IL12RB2
50638,SOCS1,inhibits,LEPR
50656,MAPK3,inhibits,YWHAQ
50659,SLC9A3R1,inhibits,PIK3R1
50680,TP63,inhibits,YAP1
50685,MEN1,inhibits,PTN
50686,PRKAR2A,inhibits,MLC1
50693,HSP90AA1,inhibits,APAF1
50700,PPARA,inhibits,ME1
50740,CTBP1,inhibits,BAX
50746,AKT1,inhibits,SOD2
50774,NR3C1,inhibits,KRT5
50784,PPP1R3C,inhibits,CALM3
50789,CAPN1,inhibits,ITGB4
50793,ROCK1,inhibits,PPP1CB
50797,STAT5A,inhibits,FAT1
50799,EPHB2,inhibits,FAS
50817,PPP2R5D,inhibits,BCL2
50843,MAX,inhibits,ALDH9A1
50848,PPP1R3D,inhibits,PHKG2
50851,FOXO1,inhibits,CDKN1A
50856,SOCS1,inhibits,CSF3R
50861,CBL,inhibits,IL5RA
50866,DCTN5,inhibits,SPAG9
50874,GNAI1,inhibits,ASAH1
50883,GNAZ,inhibits,ADCY9
50890,CAMK2A,inhibits,PPP1R9B
50891,GNAI1,inhibits,FRK
50894,UBE2V1,inhibits,IRAK1
50900,PPP1R3A,inhibits,PHKG2
50903,IBTK,inhibits,SYK
50925,CALCA,inhibits,PTH
50926,CALCA,inhibits,PTH
50930,RELA,inhibits,ACOX1
50937,PRKACB,inhibits,RHOA
50944,VHL,inhibits,VEGFA
50962,RELA,inhibits,APOA2
50964,FGF10,inhibits,KLC1
50978,PPP1CA,inhibits,CALM2
50981,HMOX1,inhibits,NOS2
50991,PTBP1,inhibits,NOTCH1
50997,MDM2,inhibits,NTRK1
50999,MAPK10,inhibits,IRS4
51008,PTEN,inhibits,GRB2
51020,SOCS2,inhibits,IL2RG
51034,ITGAL,inhibits,IL2
51035,SRC,inhibits,FGF23
51039,MAPK11,inhibits,CXCL8
51042,MYB,inhibits,NRAS
51043,PDE6A,inhibits,CNGA1
51058,YWHAZ,inhibits,ATR
51061,CTBP2,inhibits,LEF1
51065,PIAS3,inhibits,STAT6
51073,CAPN2,inhibits,ITGB5
51074,HNRNPA2B1,inhibits,SET
51077,EFNB2,inhibits,RRAS
51080,KLK3,inhibits,IQCB1
51087,SFRP5,inhibits,FZD2
51094,NFATC2,inhibits,CDK4
51101,TGFB3,inhibits,RPS6KB1
51107,HSPB1,inhibits,FAS
51111,PPP2CA,inhibits,JAM2
51113,ODC1,inhibits,NOS2
51117,FGF2,inhibits,BMP1
51118,VDR,inhibits,FOS
51122,GNAZ,inhibits,FGR
51128,SOCS1,inhibits,IL10RB
51132,KSR2,inhibits,MAP3K3
51146,CBLB,inhibits,JAK1
51149,MAGED1,inhibits,NTRK1
51152,FOSL1,inhibits,DCN
51187,MMP17,inhibits,MMP11
51195,MAP3K1,inhibits,NCOR2
51198,APC,inhibits,CCNB1
51199,E2F5,inhibits,MYC
51216,ZAP70,inhibits,CSK
51217,PAFAH1B1,inhibits,RHOA
51222,POU4F1,inhibits,BAX
51227,PAK4,inhibits,FGF7
51230,PPP2CA,inhibits,ARRB1
51235,TSC22D3,inhibits,MAPK3
51238,ATF3,inhibits,KLF6
51239,VPS4A,inhibits,HGS
51247,EGR1,inhibits,RBM39
51249,IFNA1,inhibits,TEP1
51259,STAT5A,inhibits,APOA1
51266,SOCS1,inhibits,IL5RA
