,subject,predicate,object
119844,SB258585,inhibits,HTR6
119847,TEDATIOXETINE,inhibits,ADRA1A
119850,4-ACRYLOYLPHENOL,inhibits,ABAT
119856,PRILOCAINE HYDROCHLORIDE,inhibits,SCN2A
119857,FAMPRIDINE,inhibits,KCND1
119860,VUF14738,inhibits,HRH3
119863,COMPOUND 32 [PMID: 31675166],inhibits,KLK8
119865,DICLOFENAC,inhibits,PTGS2
119867,GDC-0980,inhibits,PIK3R6
119871,Anlotinib,inhibits,FLT4
119872,RGB-286638,inhibits,CDK4
119893,TAK-285,inhibits,EGFR
119895,COMPOUND 4 [PMID: 24432870],inhibits,PAK2
119912,MYCOPHENOLIC ACID,inhibits,IMPDH1
119913,NADOLOL,inhibits,ADRB2
119915,GSK2033,inhibits,NR1H2
119920,SOTRASTAURIN,inhibits,PRKCI
119924,AEE788,inhibits,KDR
119926,DECYNIUM 22,inhibits,SLC22A2
119927,IBRUTINIB,inhibits,TEC
119930,DALFAMPRIDINE,inhibits,KCNB1
119932,FLUFENAMIC ACID,inhibits,TRPC5
119936,PX-866,inhibits,PIK3R6
119937,PRILOCAINE HYDROCHLORIDE,inhibits,SCN7A
119938,NAPROXCINOD,inhibits,PTGS1
119944,IXAZOMIB CITRATE,inhibits,PSMA3
119948,VOXTALISIB,inhibits,PIK3CB
119951,SEMAXANIB,inhibits,KDR
119953,CARBENOXOLONE,inhibits,GJC1
119964,COMPOUND 4 [PMID: 24432870],inhibits,PAK3
119972,MOMELOTINIB,inhibits,JAK2
119982,SB-706375,inhibits,UTS2R
119988,[3H]D(CH2)5[TYR(ME)2]AVP,inhibits,AVPR1A
119991,NINTEDANIB ESYLATE,inhibits,FGFR1
119993,PROPYLTHIOURACIL,inhibits,TPO
119998,DRONEDARONE,inhibits,KCNA5
120002,CEDIRANIB,inhibits,KIT
120005,"N',2-DIPHENYLQUINOLINE-4-CARBOHYDRAZIDE 8M",inhibits,TACR3
120006,METHYLTYROSINE,inhibits,TH
120009,BA2+,inhibits,KCNT2
120012,CAPMATINIB,inhibits,MET
120019,UBLITUXIMAB,inhibits,MS4A1
120021,CDK/CRK INHIBITOR,inhibits,GSK3B
120026,PBF-999,inhibits,PDE10A
120028,ENMD-981693,inhibits,FGFR4
120030,TANDUTINIB,inhibits,PDGFRB
120033,COMPOUND 1A [PMID: 24900749],inhibits,PIM3
120036,NE21650,inhibits,IDI1
120042,CEP-2563,inhibits,NTRK3
120043,[3H]RX821002,inhibits,ADRA2C
120045,[3H]PYRILAMINE,inhibits,HRH1
120055,COMPOUND 10 [PMID: 23147077],inhibits,MAP3K6
120060,ENDOSTATIN (84-114)-NH2 (JKC367),inhibits,VEGFC
120067,BAY-1163877,inhibits,FGFR2
120070,RKI-1447,inhibits,ROCK2
120073,YOHIMBINE,inhibits,ADRA2A
120078,TEDISAMIL,inhibits,KCNA4
120087,PIMOZIDE,inhibits,HRH1
120088,PLINABULIN,inhibits,TUBB2A
120097,MOLIBRESIB,inhibits,BRD2
120098,[D-TYR8]CYN 154806,inhibits,SSTR5
120115,COMPOUND 5N [PMID: 20483621],inhibits,ALK
120122,MEPIVACAINE HYDROCHLORIDE,inhibits,SCN8A
120123,Puquitinib,inhibits,PIK3R2
120124,AV-101,inhibits,GRIN3A
120145,HESPERADIN,inhibits,PHKG2
120147,SB 224289,inhibits,HTR2A
120154,CDK1/5 INHIBITOR,inhibits,CDK5
120155,CEP-5214,inhibits,KDR
120156,SL422,inhibits,MMP9
120168,SCRIPTAID,inhibits,HDAC4
120171,SORAFENIB TOSYLATE,inhibits,FLT3
120175,BMS493,inhibits,RARB
120177,PD166285,inhibits,PKMYT1
120179,LA3+,inhibits,TRPM8
120181,COMPOUND 20 [PMID: 22136433],inhibits,PKN1
120185,P-MPPI,inhibits,HTR1A
120190,NNC55-0396,inhibits,CATSPER2
120195,COMPOUND 5G [PMID: 21571530],inhibits,SUCNR1
120196,MICONAZOLE,inhibits,TRPV5
120201,NPC 17731,inhibits,BDKRB2
120202,NOR-BINALTORPHIMINE,inhibits,OPRM1
120203,DELGOCITINIB,inhibits,JAK1
120206,SB-408124,inhibits,HCRTR1
120211,BI-2536,inhibits,PLK2
120219,PRAZOSIN,inhibits,ADRA1D
120232,VARLITINIB,inhibits,EGFR
120237,SAXAGLIPTIN,inhibits,DPP4
120238,CYCLOTHIAZIDE,inhibits,SLC12A3
120248,SB 714786,inhibits,HTR1A
120249,"COMPOUND 2 [MAURER ET AL., 2012]",inhibits,SIRT5
120252,DALFAMPRIDINE,inhibits,KCNQ1
120253,MEN1611,inhibits,PIK3CG
120254,BORTEZOMIB,inhibits,PSMD8
120256,DANUSERTIB,inhibits,AURKB
120258,NIFEDIPINE,inhibits,GLRA1
120259,AUY922,inhibits,HSP90AB1
120270,BI847325,inhibits,AURKB
120271,WB 4101,inhibits,ADRA2B
120272,PIPOTIAZINE,inhibits,DRD2
120278,ORLISTAT,inhibits,DAGLB
120286,O-F-AMIDINE,inhibits,PADI1
120288,LIDOCAINE,inhibits,SCN10A
120290,GNE-3511,inhibits,MAPK8
120294,RESLIZUMAB,inhibits,IL5
120297,GSK417651A,inhibits,TRPC6
120298,"L-368,899",inhibits,OXTR
120300,BIPERIDEN,inhibits,CHRM3
120303,ASPIRIN,inhibits,PTGS2
120305,ROGARATINIB,inhibits,FGFR1
120306,CYANOPINDOLOL,inhibits,HTR1D
120310,AFATINIB DIMALEATE,inhibits,ERBB2
120314,SGI-1776,inhibits,PIM2
120316,ME-344,inhibits,NDUFB9
120322,KETOTIFEN FUMARATE,inhibits,HRH1
120323,AZD-8186,inhibits,PIK3CB
120329,PHENMETRAZINE HYDROCHLORIDE,inhibits,NAT1
120344,ENMD-2076,inhibits,FGFR3
120346,FAMOTIDINE,inhibits,HRH2
120349,OTSSP167,inhibits,MELK
120353,OMIPALISIB,inhibits,PIK3R3
120354,CHIR-99021,inhibits,GSK3B
120362,MOCETINOSTAT,inhibits,HDAC1
120367,CABIRALIZUMAB,inhibits,CSF1R
120368,NALORPHINE,inhibits,OPRM1
120371,QUINIDINE POLYGALACTURONATE,inhibits,SCN10A
120376,FENCLONINE,inhibits,TPH1
120418,EXAMPLE 8 [WO1999033801A1],inhibits,TPP2
120423,CYCLOSPORIN A,inhibits,ABCG2
120424,LGB321,inhibits,PIM2
120436,DAPIPRAZOLE,inhibits,ADRA1D
120438,METHOXY-MPEP,inhibits,GRM5
120451,SU11274,inhibits,MET
120458,MIVACURIUM CHLORIDE,inhibits,CHRNG
120461,RIVIPANSEL,inhibits,SELL
120463,RUBOXISTAURIN,inhibits,PRKCB
120464,OXAZINE 89,inhibits,BACE1
120472,BAY80-6946,inhibits,PIK3CB
120476,LACOSAMIDE,inhibits,SCN3A
120478,PD164333,inhibits,EDNRA
120502,KGP94,inhibits,CTSL
120504,RO116-9132/238,inhibits,CCR3
120512,FEDRATINIB,inhibits,JAK2
120521,ENTINOSTAT,inhibits,HDAC2
120522,SORAFENIB TOSYLATE,inhibits,PDGFRA
120528,ZM-241385,inhibits,ADORA3
120530,VANDETANIB,inhibits,KDR
120534,7-BIA,inhibits,PTPRS
120536,GUANIDINE HYDROCHLORIDE,inhibits,KCNB2
120547,ACDPP,inhibits,GRM5
120554,IBUPROFEN SODIUM,inhibits,PTGS2
120555,T134,inhibits,CXCR4
120556,PN10,inhibits,RIPK1
120563,IPILIMUMAB,inhibits,CTLA4
120565,DELGOCITINIB,inhibits,TYK2
120566,CRENOLANIB,inhibits,PDGFRA
120576,CEP-2563,inhibits,RET
120592,NI-0801,inhibits,CXCL10
120593,TEDISAMIL,inhibits,KCNQ1
120599,ROMIDEPSIN,inhibits,HDAC2
120603,ETHOTOIN,inhibits,SCN1A
120604,ISCHEMIN,inhibits,CREBBP
120607,ZD-4190,inhibits,KDR
120611,PRN1371,inhibits,FGFR1
120620,MK0752,inhibits,APH1A
120621,PANCURONIUM BROMIDE,inhibits,CHRND
120631,CERITINIB,inhibits,ALK
120640,DESVENLAFAXINE,inhibits,HTT
120643,AZD7009,inhibits,ERG
120645,DROTRECOGIN ALFA,inhibits,F8
120654,AT-7519,inhibits,CDK13
120662,INFIGRATINIB,inhibits,FGFR4
120664,TG4-155,inhibits,PTGER2
120666,PAMUFETINIBT,inhibits,MET
120667,CARFILZOMIB,inhibits,PSMD4P1
120675,CBS-3595,inhibits,PDE4B
120683,COMPOUND 7C [PMID: 22041175],inhibits,CYBB
120693,COMPOUND 3 [PMID: 14640538],inhibits,CPN1
120694,TOLAZAMIDE,inhibits,KCNJ11
120702,SEMAGACESTAT,inhibits,NCSTN
120708,LY2456302,inhibits,OPRK1
120710,RESEQUINIL,inhibits,GABRA5
120712,IXAZOMIB CITRATE,inhibits,PSMB6
120716,CARFILZOMIB,inhibits,PSMC5
120725,IOX1,inhibits,KDM4C
120728,PCI-24781,inhibits,HDAC6
120735,DALFAMPRIDINE,inhibits,KCNA3
120739,MRS1093,inhibits,ADORA3
120743,HEMICHOLINIUM-3,inhibits,SLC44A1
120751,MJN228,inhibits,NUCB1
120760,LOXAPINE,inhibits,DRD4
120767,AG1478,inhibits,EGFR
120777,NERISPIRDINE,inhibits,KCNA5
120782,COMBRETASTATIN A4,inhibits,TUBB3
120795,BOTULINUM TOXIN TYPE B,inhibits,VAMP2
120799,DACOMITINIB,inhibits,EGFR
120803,PRN694,inhibits,ITK
120804,[3H]CPP,inhibits,GRIN1
120811,CC-115,inhibits,MTOR
120818,DOTA-BASS,inhibits,SSTR2
120822,ATRACURIUM,inhibits,CHRNA1
120824,GSK2801,inhibits,BAZ2A
120827,AZ10606120,inhibits,P2RX7
120828,JTC-801,inhibits,OPRL1
120829,D-CCPENE,inhibits,GRIN2B
120844,RIBOCICLIB SUCCINATE,inhibits,CDK4
120846,ICOTINIB,inhibits,EGFR
120850,NAVOXIMOD,inhibits,TDO2
120853,PACLITAXEL,inhibits,TUBB2B
120860,AG14361,inhibits,PARP1
120863,ENTINOSTAT,inhibits,HDAC2
120868,QAV680,inhibits,PTGDR2
120869,TRICHOSTATIN A,inhibits,HDAC1
120870,INDECAINIDE HYDROCHLORIDE,inhibits,SCN10A
120872,DASATINIB,inhibits,KIT
120874,CID2745687,inhibits,GPR35
120884,FORODESINE,inhibits,PNP
120886,[3H]PYRILAMINE,inhibits,HRH4
120888,LIFIRAFENIB,inhibits,EGFR
120895,VINFLUNINE,inhibits,TUBB4B
120897,NEOLYMPHOSTIN A,inhibits,PIK3CG
120900,BMS-986165,inhibits,BMPR2
120904,RILUZOLE,inhibits,SCN4A
120905,MEK162,inhibits,MAP2K6
120908,NV-128,inhibits,NDUFAF2
120916,BAY27-9955,inhibits,GCGR
120926,DORSOMORPHIN,inhibits,SRC
120928,AS70,inhibits,ADORA2B
120929,ZN2+,inhibits,CLCN2
120930,SELEGILINE HYDROCHLORIDE,inhibits,MAOB
120945,CRAC CHANNEL INHIBITOR 5B [PMID: 26256403],inhibits,ORAI1
120951,COMPOUND 17D [PMID: 23099093],inhibits,IKBKE
120956,FLUFENAMIC ACID,inhibits,GJD4
120957,ALVOCIDIB,inhibits,CDK2
120959,MARDEPODECT,inhibits,PDE10A
120967,TAMAPIN,inhibits,KCNN1
120968,PIPECURONIUM BROMIDE,inhibits,CHRNG
120973,DACOMITINIB HYDRATE,inhibits,EGFR
120984,DRONEDARONE HYDROCHLORIDE,inhibits,SCN7A
120995,SAXITOXIN,inhibits,SCN9A
121007,GUANIDINE HYDROCHLORIDE,inhibits,KCNH1
121014,VATELIZUMAB,inhibits,ITGA2
121051,COMPOUND 5B [PMID: 16686537],inhibits,PSMB5
121052,HG2+,inhibits,AQP5
121055,CUDC-101,inhibits,ERBB2
121057,SB-334867,inhibits,HCRTR1
121058,ZSTK474,inhibits,PIK3CG
121059,MESULERGINE,inhibits,HTR2B
121060,BAY869766,inhibits,MAP2K1
121063,GD3+,inhibits,TRPM3
121067,ZIPRASIDONE,inhibits,SLC6A4
121068,APSTATIN,inhibits,XPNPEP1
121072,AF-219,inhibits,P2RX3
121076,NOR-BINALTORPHIMINE,inhibits,OPRK1
121080,AMP-224,inhibits,PDCD1
121092,DEMCIZUMAB,inhibits,DLL4
121099,DEXTROAMPHETAMINE SACCHARATE,inhibits,SLC18A2
121101,PD0325901,inhibits,MAP2K1
121107,MEK162,inhibits,MAP2K7
121114,BOCEPREVIR,inhibits,CTSA
121121,BELATACEPT,inhibits,CD80
121125,SNX482,inhibits,CACNA1E
121126,"L-366,682",inhibits,OXTR
121127,ALOISINE A,inhibits,CDK5
121128,EMEDASTINE DIFUMARATE,inhibits,HRH1
121129,CEP-2563,inhibits,NTRK1
121135,METHIMAZOLE,inhibits,TPO
121138,MECLIZINE HYDROCHLORIDE,inhibits,HRH1
121141,TBPS,inhibits,GABRE
121143,NORFLUOXETINE,inhibits,HTR2B
121148,QUIZARTINIB,inhibits,KIT
121152,DACLIZUMAB,inhibits,IL2RB
121153,LAS38096,inhibits,ADORA3
121156,OLANZAPINE PAMOATE,inhibits,DRD4
121158,KB-R7943,inhibits,TRPC6
121159,BAZ2-ICR,inhibits,BAZ2B
121169,CDK2 INHIBITOR III,inhibits,CDK1
121176,AZD-5438,inhibits,CDK16
121179,NC1,inhibits,PTPN1
121182,TREMELIMUMAB,inhibits,CTLA4
121189,PIMASERTIB,inhibits,MAP2K2
121200,KETAMINE,inhibits,GRIN2B
121201,CUDC-101,inhibits,ERBB2
121204,PHENPROCOUMON,inhibits,VKORC1
121211,COMPOUND 14 [PMID: 24900428],inhibits,CSNK1D
121214,OPROZOMIB,inhibits,PSMD8
121215,[3H]NGD941,inhibits,DRD4
121224,MOLIDUSTAT,inhibits,EGLN3
121226,AMILORIDE,inhibits,TRPV2
121230,TETRACAINE,inhibits,SCN8A
121238,A-71915,inhibits,NPR1
121241,COMPOUND 22 [PMID: 20462760],inhibits,NEK7
121249,GEDATOLISIB,inhibits,PIK3R2
121253,LGX818,inhibits,BRAF
121262,MIDOSTAURIN,inhibits,PRKCA
121264,CHLOROPROCAINE HYDROCHLORIDE,inhibits,SCN11A
121269,SUNITINIB MALATE,inhibits,PDGFRA
121271,VALPROIC ACID,inhibits,HDAC2
121275,CYTARABINE,inhibits,POLA1
121277,KW-2449,inhibits,AURKA
121292,LDC1267,inhibits,TYRO3
121298,MERESTINIB,inhibits,MET
121306,JNJ-39758979,inhibits,HRH2
121326,KH-CB19,inhibits,CLK1
121327,TANZISERTIB,inhibits,MAPK9
121345,TG02,inhibits,FLT3
121351,PACLITAXEL,inhibits,TUBA1C
121353,TRANS-FLUPENTHIXOL,inhibits,DRD2
121364,BAY80-6946,inhibits,PIK3CA
121366,RWJ-351647,inhibits,AVPR1A
121369,"Α-METHYL-D,L-TRYPTOPHAN",inhibits,SLC6A14
121376,NATEGLINIDE,inhibits,KCNJ11
121377,RG-1530,inhibits,FLT1
121383,BGJ398,inhibits,FGFR1
121384,LENVATINIB,inhibits,FLT1
121401,CEP-2563,inhibits,FLT3
121403,COMPOUND 8H [PMID: 22765894],inhibits,PDGFRA
121408,CLOFARABINE,inhibits,POLA1
121416,NIMODIPINE,inhibits,NR3C2
121419,MOLINDONE,inhibits,HTR2A
121420,BORTEZOMIB,inhibits,PSMB7
121422,EGFR/ERBB-2/ERBB-4 INHIBITOR,inhibits,ERBB2
121430,CX-6258,inhibits,PIM2
121432,ORANTINIB,inhibits,PDGFRB
121434,CETRORELIX ACETATE,inhibits,GNRHR
121444,ABX-IL8,inhibits,CXCL8
121449,ANAGRELIDE HYDROCHLORIDE,inhibits,PDE3A
121450,COMPOUND 5E [PMID: 28580438],inhibits,FLT3
121453,DYPHYLLINE,inhibits,PDE4A
121455,CUDC-101,inhibits,HDAC10
121456,RUCAPARIB,inhibits,PARP2
121458,CORT 108297,inhibits,NR3C1
121464,MUSCARINIC TOXIN 1,inhibits,CHRM1
121466,ISOTHIOUREA-1A,inhibits,CXCR4
121467,THEOPHYLLINE,inhibits,ADORA2A
121469,DIAMIDE 7,inhibits,FPR1
121478,BPH-742,inhibits,GGPS1
121479,VALPROIC ACID,inhibits,HDAC7
121480,PF-4691502,inhibits,PIK3C3
121484,TRIFLUOPERAZINE,inhibits,HTR2C
121486,ABATACEPT,inhibits,CD86
121493,COMPOUND 19 [PMID: 18800762],inhibits,GGPS1
121505,PUTRESCINE,inhibits,KCNJ4
121509,PILARALISIB,inhibits,PIK3CA
121517,Puquitinib,inhibits,PDGFRB
121520,AZD 2281,inhibits,PARP1
121535,OBLIMERSEN,inhibits,BCL2
121537,T-226296,inhibits,MCHR1
121538,PANULISIB,inhibits,PIK3CG
121540,BS-194,inhibits,CDK5
121541,SPIPERONE,inhibits,HTR1D
121552,HEXOCYCLIUM,inhibits,CHRM4
121566,JNJ-28312141,inhibits,NTRK1
121567,TOSEDOSTAT,inhibits,XPNPEP3
121568,DELGOCITINIB,inhibits,JAK3
121569,ZORIFERTINIB,inhibits,EGFR
121574,CLOZAPINE,inhibits,ADRA1D
121577,BI847325,inhibits,AURKC
121585,NE 52-QQ57,inhibits,GPR4
121588,MEXILETINE HYDROCHLORIDE,inhibits,SCN8A
121592,PX-866,inhibits,PIK3CG
121593,NW-3509,inhibits,SCN4A
121595,LK 204-545,inhibits,ADRB2
121596,ACALABRUTINIB,inhibits,LYN
121603,PLINABULIN,inhibits,TUBB3
121605,AT-13148,inhibits,ROCK1
121612,AMITRIPTYLINE,inhibits,CHRM3
121619,CCT244747,inhibits,BRSK1
121621,PF‐06526290,inhibits,SCN9A
121633,ACALABRUTINIB,inhibits,EGFR
121651,BIX02188,inhibits,MAP2K5
121653,STRYCHNINE,inhibits,CHRNA9
121661,ENMD-2076,inhibits,KDR
121665,BELINOSTAT,inhibits,HDAC6
121670,ROZANOLIXIZUMAB,inhibits,FCGRT
121673,PLX-7486,inhibits,NTRK3
121690,BRIVANIB,inhibits,FLT1
121694,CORREOLIDE,inhibits,KCNA3
121699,NINTEDANIB,inhibits,BLK
121708,3-PHENYL-CPP,inhibits,CLCNKB
121709,COMPOUND 13E [PMID: 16759857],inhibits,PTPRB
121719,NERISPIRDINE,inhibits,KCNQ3
121727,CEP-7055,inhibits,FLT4
121730,AT-7519,inhibits,CDK18
121732,PSB-11,inhibits,ADORA3
121745,SUNITINIB,inhibits,PDGFRB
121750,BGJ398,inhibits,PIK3R2
121761,BRENTUXIMAB VEDOTIN,inhibits,TUBA1C
121764,ME-344,inhibits,NDUFAF1
121772,[125I]ICYP,inhibits,ADRB2
121778,D-CCPENE,inhibits,GRIN2D
121783,BIM 23454,inhibits,SSTR1
121788,LY341495,inhibits,GRM2
121793,PROPRANOLOL,inhibits,ADRB3
121794,M32,inhibits,GALR2
121803,COMPOUND 8H [PMID: 22765894],inhibits,FLT4
121816,FLUFENAMIC ACID,inhibits,GJD2
121827,XL-999,inhibits,FLT4
121828,EFAPROXIRAL,inhibits,HBA2
121829,BELINOSTAT,inhibits,HDAC10
121833,RVX 208,inhibits,BRD3
121834,BIMOSIAMOSE,inhibits,SELP
121836,COMPOUND 25B [PMID: 22564207],inhibits,RPS6KA6
121837,NV-128,inhibits,NDUFA3
121840,OFATUMUMAB,inhibits,MS4A1
121841,COPANLISIB,inhibits,PIK3CB
121843,REBASTINIB,inhibits,ABL1
121845,PROCAINE HYDROCHLORIDE,inhibits,SCN1A
121849,PG01037,inhibits,DRD3
121851,WIN55212-2,inhibits,GLRA2
121852,PIVANEX,inhibits,HDAC3
121857,LABETALOL HYDROCHLORIDE,inhibits,ADRA1A
121859,AZD1305,inhibits,SCN5A
121860,DOXEPIN HYDROCHLORIDE,inhibits,NAT1
121861,SELUMETINIB,inhibits,MAP2K1
121869,DEBIO1347,inhibits,FGFR2
121870,CANGRELOR,inhibits,P2RY12
121872,Y-39983,inhibits,ROCK1
121873,LY-3023414,inhibits,MTOR
121876,GSK1070916,inhibits,AURKB
121882,SRC KINASE INHIBITOR I,inhibits,RIPK2
121896,SS-208,inhibits,HDAC5
121899,GSK343,inhibits,EZH2
121901,SF1126,inhibits,PIK3R5
121908,BAY80-6946,inhibits,PIK3CA
121918,ESLICARBAZEPINE,inhibits,SCN1A
121925,BORTEZOMIB,inhibits,PSMB11
121926,BRENTUXIMAB VEDOTIN,inhibits,TUBA3E
121927,NE11808,inhibits,FDPS
121929,PF-04634817,inhibits,CCR5
121931,DACINOSTAT,inhibits,HDAC4
121934,A-867744,inhibits,CHRNA4
121939,TIOTROPIUM,inhibits,CHRM2
121944,COMPOUND 7C [PMID: 22041175],inhibits,NOX5
121946,BODIPY-PIRENZEPINE,inhibits,CHRM1
121949,BMS-777607,inhibits,MERTK
121955,3-AZAGERANYLGERANYL DIPHOSPHATE,inhibits,GGPS1
121956,WX-037,inhibits,PIK3CG
121960,BRL 44408,inhibits,ADRA2B
121965,ARQ-087,inhibits,FGFR3
121970,RISPERIDONE,inhibits,HTR1A
121974,MOTESANIB,inhibits,PDGFRB
121976,NAPROXCINOD,inhibits,PTGS2
121985,ABARELIX,inhibits,GNRHR
121988,GW468816,inhibits,GRIN2D
122001,KX2-391,inhibits,SRC
122010,BATEFENTEROL,inhibits,CHRM3
122027,LDE225,inhibits,SMO
122030,VALSARTAN,inhibits,AGTR1
122032,CHARYBDOTOXIN,inhibits,KCNMA1
122037,GSK-1059615,inhibits,PIK3CD
122044,IMPROMIDINE,inhibits,HRH1
122050,AZD-5438,inhibits,CDK8
122066,PF-4691502,inhibits,PIK3C2B
122069,COMPOUND 23 [PMID: 17600705],inhibits,SYK
122073,OMIPALISIB,inhibits,PIK3CB
122075,RISPERIDONE,inhibits,HRH1
122077,METHAZOLAMIDE,inhibits,CA1
122079,PX-866,inhibits,PIK3C2B
122082,NF-56-EJ40,inhibits,SUCNR1
122087,RILZABRUTINIB,inhibits,BTK
122088,RP-8-CPT-CGMPS,inhibits,PRKG1
122093,THIOGUANINE,inhibits,IMPDH2
122095,IRX4310,inhibits,RARG
122113,NW-3509,inhibits,SCN9A
122124,"COMPOUND 51 [CROSIGNANI ET AL., 2011]",inhibits,CYP2C19
122125,THIOPERAMIDE,inhibits,HRH3
122129,IZENCITINIB,inhibits,JAK3
122143,CHLORPHENIRAMINE MALEATE,inhibits,HRH1
122153,CYPROHEPTADINE HYDROCHLORIDE,inhibits,HRH1
122155,LOMITAPIDE MESYLATE,inhibits,P4HB
122161,IMIPRAMINE HYDROCHLORIDE,inhibits,HTT
122162,ESI-09,inhibits,RAPGEF3
122164,METFORMIN HYDROCHLORIDE,inhibits,MT-ND5
122174,COMPOUND 17 [PMID: 23916253],inhibits,LNPEP
122176,Cerdulatinib,inhibits,TYK2
122178,EMRICASAN,inhibits,CASP3
122181,SELICICLIB,inhibits,CDK9
122190,INDOCYANINE GREEN,inhibits,SLCO1B1
122191,LENVATINIB MESYLATE,inhibits,FLT1
122194,BUTYRIC ACID,inhibits,HDAC2
122197,METFORMIN HYDROCHLORIDE,inhibits,NDUFB9
122202,PITOLISANT,inhibits,HRH1
122207,TUCIDINOSTAT,inhibits,HDAC1
122209,ABEMACICLIB,inhibits,CDK6
122216,SERTINDOLE,inhibits,HTR1B
122227,COMPOUND 4G [PMID: 22595175],inhibits,ELANE
122239,MP-412,inhibits,ERBB2
122248,BRIGATINIB,inhibits,IGF1R
122249,"[TBAA1,D-TYR(ET)2,VAL4,LYS6,ARG-NH28,DES-GLY9]AVP",inhibits,AVPR1A
122252,AZATADINE MALEATE,inhibits,HRH1
122263,JQEZ5,inhibits,EZH2
122284,CARFILZOMIB,inhibits,PSMC2
122287,UNC0642,inhibits,EHMT1
122290,GSK163090,inhibits,HTR1A
122296,SL422,inhibits,MMP7
122299,KW-3635,inhibits,TBXA2R
122310,CUDC-907,inhibits,PIK3CB
122314,URB597,inhibits,FAAH2
122316,ST-1535,inhibits,ADORA2B
122320,GUANIDINE HYDROCHLORIDE,inhibits,KCNQ2
122325,OPROZOMIB,inhibits,PSMA2
122327,SORAFENIB,inhibits,PDGFRB
122331,BYL719,inhibits,PIK3R1
122333,M871,inhibits,GALR2
122338,NBTGR,inhibits,SLC29A1
122344,CILOSTAZOL,inhibits,PDE3A
122346,REGORAFENIB,inhibits,DDR2
122350,T-BOC-MET-LEU-PHE,inhibits,FPR1
122353,VINCRISTINE SULFATE,inhibits,TUBB
122364,ZIBOTENTAN,inhibits,EDNRA
122368,ILORASERTIB,inhibits,LYN
122381,CDK2 INHIBITOR IV,inhibits,CDK2
122385,AMINOPURVALANOL A,inhibits,CDK5
122389,XL-765,inhibits,PIK3R4
122393,PHENOXYBENZAMINE HYDROCHLORIDE,inhibits,ADRA1A
122397,TEZOSENTAN,inhibits,EDNRA
122411,(S)-DIMETINDENE,inhibits,CHRM4
122414,S-(-)CPP,inhibits,CLCN1
122418,[3H]P-MPPF,inhibits,HTR1A
122426,IMIPRAMINE PAMOATE,inhibits,NAT1
122427,ME-344,inhibits,NDUFV1
122440,NKTR-171,inhibits,SCN5A
122451,NBI-74330,inhibits,CXCR3
122454,Burixafor,inhibits,CXCR4
122463,LY2590443,inhibits,HTR7
122469,OMALIZUMAB,inhibits,IGHE
122471,WORTMANNIN,inhibits,PIK3CD
122473,CCT241533,inhibits,CHEK1
122474,LABETALOL,inhibits,ADRA1D
122478,ALOGLIPTIN BENZOATE,inhibits,DPP4
122482,PROPARGYLGLYCINE,inhibits,CTH
122487,INHIBITOR 19 [PMID: 21476495],inhibits,LNPEP
122488,CID16197121,inhibits,RCE1
122490,E5700,inhibits,FDFT1
122491,GSK-3BETA INHIBITOR I,inhibits,GSK3B
122492,PROMAZINE,inhibits,DRD2
122499,KETOPROFEN,inhibits,PTGS2
122503,[3H]GR100679,inhibits,TACR2
122506,SNAP-7941,inhibits,MCHR1
122509,AZD3778,inhibits,HRH1
122521,PHENIRAMINE MALEATE,inhibits,HRH1
122527,COMPOUND 4 [PMID: 19954973],inhibits,CPB1
122530,AEE 788,inhibits,ERBB2
122531,PINOMETOSTAT,inhibits,DOT1L
122534,Α-CONOTOXIN PNIA,inhibits,CHRNA5
122539,ENZALUTAMIDE,inhibits,AR
122543,PROCAINAMIDE HYDROCHLORIDE,inhibits,SCN5A
122545,BEZ 235,inhibits,MTOR
122548,4-ACRYLOYLPHENOL,inhibits,ALDH5A1
122552,DYCLONINE HYDROCHLORIDE,inhibits,SCN7A
122553,PIPERIDINE-4-SULPHONIC ACID,inhibits,GABRR3
122557,TIOSPIRONE,inhibits,HTR1A
122560,COMPOUND 8H [PMID: 21561767],inhibits,TEK
122579,ISATIN SULFONAMIDE 34 [PMID: 11384246],inhibits,CASP9
122586,TOSEDOSTAT,inhibits,LAP3
122595,COMPOUND 8A [PMID: 23713581],inhibits,PTPRM
122602,CUDC-907,inhibits,HDAC3
122605,VORASIDENIB,inhibits,IDH1
122618,TRANS-FLUPENTHIXOL,inhibits,DRD3
122619,NMS-1286937,inhibits,PLK1
122629,SAREDUTANT,inhibits,TACR2
122631,CLEMASTINE,inhibits,HRH1
122637,THIETHYLPERAZINE MALEATE,inhibits,DRD2
122639,CEDIRANIB,inhibits,KDR
122643,AZD8108,inhibits,GRIN2A
122644,METHIONINE BENZIMIDAZOLE 6,inhibits,FPR1
122645,PAMAPIMOD,inhibits,MAPK14
122647,AZD8931,inhibits,EGFR
122650,RESEQUINIL,inhibits,GABRG3
122652,SELFOTEL,inhibits,GRIN2B
122653,LYS[Z(NO2)]-VAL,inhibits,SLC15A1
122655,CARFILZOMIB,inhibits,PSMD8
122663,UTOMILUMAB,inhibits,TNFRSF9
122672,BIBW 2992,inhibits,ERBB2
122674,EZLOPITANT,inhibits,SPR
122678,LINIFANIB,inhibits,PDGFRB
122682,SB939,inhibits,HDAC1
122683,MSX-2,inhibits,ADORA2B
122701,ENTINOSTAT,inhibits,HDAC4
